docid	oldauthor	author	authordate	inferreddate	latestcomp	datetype	startdate	enddate	imprint	imprintdate	contents	genres	subjects	geographics	locnum	oclc	place	recordid	instances	allcopiesofwork	copiesin25yrs	enumcron	volnum	title	parttitle	earlyedition	shorttitle
mdp.39015031299459	Morley, Henry	Morley, Henry	1822-1894.	1857	1857	s	1857	    	London;Chapman, Hall;1857.	1857		Fiction				40431587.0	enk	670961	1	1	1			Gossip.		True	Gossip
mdp.39015057226311	Reynolds, George W. M. (George William MacArthur)	Reynolds, George W. M. (George William MacArthur)	1814-1879.	1858	1858	q	1860	1869	London;J. Dicks;186-?	"<estimate=""[186-?]"">"		NotFiction				7009605.0	enk	244341	1	1	1			The young duchess, | or, Memoirs of a lady of quality; a sequel to Ellen Percy.		True	The young duchess, or, Memoirs of a lady of quality; a sequel to Ellen Percy
loc.ark+=13960=t3rv0tr58	Mortimer, Charlotte B	Mortimer, Charlotte B		1858	1858	s	1858	    	New York;Stanford & Delisser;1858.	1858			Pennsylvania|Moravian Seminary and College for Women|Moravians		F159.B5M8		nyu	9563075	1	1	1			Bethlehem and Bethlehem school		True	Bethlehem and Bethlehem school
uc1.b3331910				1858	1858	s	1858	    	New York;Dick & Fitzgerald;c1858.	1858		Juvenile audience|Fiction				8515290.0	nyu	7919698	1	1	1			The book of one thousand tales and amusing adventures : | a work for youth.		True	The book of one thousand tales and amusing adventures : a work for youth
uiuo.ark+=13960=t2794hz6s	Hopton, Anna Maria	Hopton, Anna Maria		1858	1858	s	1858	    	Oxford;J. Henry and J. Parker;1858.	1858						22404399.0	enk	8719201	1	2	2	v.1	1.0	Dawn and twilight		True	Dawn and twilight
mdp.39015058691281				1858	1858	m	1858	1880	Edinburgh;London;W. Blackwood and sons;1858-1880	1858-1880	joint-stock company (limited). Walford, L.B. Bee or Beatrix. The night-wanderer of an Afghaun fort. Macleod, N. Ayrshire curling song. Hamley, C. The light on the hearth. How to boil peas. Keene, H.G. Clive's dream before the battle of Plassey.--v.6. Lever, C. What I did at Belgrade. Shand, A.I. Wrecked off the Riff coast. Dollie, and the two Smiths. Majendie, Margaret, lady. A railway journey. Francillon, R.E. A dog without a tail. Hamley, C. Wassail.|v.1. The tender recollections of Irene Mac	Fiction			PZ1.B57A	37193215.0	stk	203870	1	1	1	v.3	3.0	"Tales from ""Blackwood."" | New series."		True	"Tales from ""Blackwood."" New series"
uiuo.ark+=13960=t6155734j	Sheppard, Elizabeth Sara	Sheppard, Elizabeth Sara	1830-1862.	1858	1858	s	1858	    	London;Hurst and Blackett, successors to H. Colburn;1858.	1858			Musical fiction			48052115.0	enk	8723014	1	5	5	v.2	2.0	Rumour		True	Rumour
nyp.33433074920608	Austin, Alfred	Austin, Alfred	1835-1913.	1858	1858	s	1858	    	London;J.F. Hope;1858.	1858		NotFiction				11850259.0	enk	8663992	1	4	4	v. 2	2.0	Five years of it ...		True	Five years of it
nyp.33433076054083	Roe, A. S. (Azel Stevens)	Roe, A. S. (Azel Stevens)	1798-1886.	1858	1858	s	1858	    	New York;Derby & Jackson;1858.	1858		Fiction			PZ3.R6195Tr	6287472.0	nyu	7671221	2	2	2			True to the last; | or, Alone on a wide wide sea. | $c: By A. S. Roe ...		True	True to the last; or, Alone on a wide wide sea
wu.89098006869	Rose, Henrietta	Rose, Henrietta		1858	1858	s	1858	    	Columbus [Ind.;Osgood & Pearce;1858.	1858		Fiction	Women|Suffrage		PS2734.R6N6 1858	6326787.0	inu	7092344	1	1	1			Nora Wilmot: | a tale of temperance and woman's rights.		True	Nora Wilmot: a tale of temperance and woman's rights
uc2.ark+=13960=t45q4t061	Higgins, Thomas W	Higgins, Thomas W		1858	1858	 	1858	    	Boston;Published for the author by Whittemore, Niles, and Hall;1858.	1858						3430919.0	mau	7662254	1	1	1			The crooked elm, or, Life by the way-side		True	The crooked elm, or, Life by the way-side
nyp.33433074851183	Hallett, Emma V	Hallett, Emma V		1858	1858	t	1860	1858	Andover;Printed by W.F. Draper;1860, c1858.	1860		Fiction				6409258.0	mau	8666452	1	1	1			Natalie : | or, A gem among the sea-weeds / | $c: by Ferna Vale [i.e. E.V. Halett].		True	Natalie : or, A gem among the sea-weeds
uiuo.ark+=13960=t1jh3ts50	Caddell, Cecilia Mary	Caddell, Cecilia Mary	d. 1877.	1858	1858	s	1858	    	London;T. Cautley Newby, Publisher, 30, Welbeck Street, Cavendish Square;1858.	1858						55575354.0	enk	8720414	1	3	3	v.3	3.0	Home & the homeless		True	Home & the homeless
uc2.ark+=13960=t5gb1z098	Langdon, Mary	Langdon, Mary	1824-1908.	1858	1858	s	1858	    	Boston;Phillips, Sampson & Company;1858.	1858					PZ3.P635Ag	6270220.0	mau	7669476	1	1	1			Agnes		True	Agnes
uc2.ark+=13960=t01z42s2c				1859	1859	s	1859	    	New York;Gen. Prot. Episcopal Sunday School Union;1859.	1859						17637778.0	nyu	7656362	1	1	1			Coralie and Rosalie, the little sisters of charity		True	Coralie and Rosalie, the little sisters of charity
njp.32101067628279	Arthur, T. S. (Timothy Shay)	Arthur, T. S. (Timothy Shay)	1809-1885.	1859	1859	s	1853	    	Philadelphia;Lippincott, Grambo;1853.	1853		Juvenile audience|Fiction				5082222.0	pau	8654344	2	2	2			The wounded boy, and other stories / | $c: by T. S. Arthur ; with ill. from original designs by Croome.		True	The wounded boy, and other stories
uc2.ark+=13960=t7tm7472s	Lytton, Edward Bulwer Lytton	Lytton, Edward Bulwer Lytton, Baron	1803-1873.	1859	1859	m	1859	1874	Edinburgh;London;W. Blackwood and Sons;1859-1874.	1859-1874						10113065.0	stk	7431978	1	1	1	v.01	1.0	Novels of Sir Edward Bulwer Lytton		True	Novels of Sir Edward Bulwer Lytton
uc2.ark+=13960=t3nv9gf05	Kingsley, Henry	Kingsley, Henry	1830-1876.	1859	1859	s	1859	    	Cambridge;Macmillan;1859.	1859		Bibliographies|Fiction|NotFiction	1857-1926|Shorter, Clement King|Australian fiction			13338952.0	enk	7689742	1	15	4	v.2	2.0	The recollections of Geoffry Hamlyn		True	The recollections of Geoffry Hamlyn
nyp.33433076032386	Cooper, James Fenimore	Cooper, James Fenimore	1789-1851.	1859	1851	m	1859	1861	New York;W. A. Townsend;1859-1861.	1859-1861		NotFiction				2939762.0	xx 	8689404	1	1	1	v. 15 The Monikins	15.0	Cooper's novels / | $c: by J. Fenimore Cooper ; ill. from drawings by F.O.C. Darley.		True	Cooper's novels
nyp.33433082290986	Yonge, Charlotte Mary	Yonge, Charlotte M. (Charlotte Mary)	1823-1901.	1859	1859	s	1859	    	New York;General Prot. Episcopal S.S. Union and Church Book Society;1859.	1859		NotFiction				5877685.0	nyu	8656351	1	1	1			"Ben Sylvester's word / | $c: by the author of ""The heir of Redclyffe. """		True	Ben Sylvester's word
nyp.33433076016843	Cooper, James Fenimore	Cooper, James Fenimore	1789-1851.	1859	1851	m	1859	1861	New York;W. A. Townsend;1859-1861.	1859-1861		NotFiction				2939762.0	xx 	8689404	1	1	1	v. 30	30.0	Cooper's novels / | $c: by J. Fenimore Cooper ; ill. from drawings by F.O.C. Darley.		True	Cooper's novels
uc2.ark+=13960=t84j0hc8r	Hofland	Hofland		1859	1859	s	1859	    	London;A. Hall, Virtue;1859?	1859						13298350.0	enk	7689034	1	1	1			Alicia and her aunt; or, Think before you speak		True	Alicia and her aunt; or, Think before you speak
njp.32101064382763	Thomas, W. Moy (William Moy)	Thomas, W. Moy (William Moy)	1828-1910.	1859	1859	s	1859	    	London;S. Low, Son;1859.	1859		Fiction				22885723.0	enk	9245158	1	2	2	vol.1	1.0	When the snow falls / | by W. Moy Thomas.		True	When the snow falls / by W. Moy Thomas
uc1.b3321364	Cooper, James Fenimore	Cooper, James Fenimore	1789-1851.	1859	1851	m	1859	1861	New York;W.A. Townsend;1859-61; v.1, 1861; v. 32, 1860	32  1860	[v.1] The crater--[v.2] The Water-witch--[v.3] The wept of Wish-ton-wish--[v.4] Lionel Lincoln--[v.5] The redskins--[v.6] The bravo--[v.7] Homeward bound--[v.8] Jack Tier--[v.9] Wyandotte--[v.10] The ways of the hour--[v.11] The red rover--[v.12] Mercedes of Castile--[v.13] The pioneers--[v.14] The pilot--[v.15] The Wing-and-wing--[v.16] The sea lions--[v.17] The oak openings--[v.18] The prairie--[v.19] The monikins--[v.20] Santanstoe--[v.21] The last of the Mohicans--[v.22] The Heidenmauer--[v	Bibliographies|Fiction				13838716.0	nyu	7914942	1	2	1	v. 6	6.0	Novels. | $c: [Illustrated from drawings by F.O.C. Darley.	The bravo	True	The bravo
uc2.ark+=13960=t4mk67860	Lytton, Edward Bulwer Lytton	Lytton, Edward Bulwer Lytton, Baron	1803-1873.	1859	1859	m	1859	1874	Edinburgh;London;W. Blackwood and Sons;1859-1874.	1859-1874						10113065.0	stk	7431978	1	1	1	v.40	40.0	Novels of Sir Edward Bulwer Lytton		True	Novels of Sir Edward Bulwer Lytton
uc2.ark+=13960=t3707zj06	Lytton, Edward Bulwer Lytton	Lytton, Edward Bulwer Lytton, Baron	1803-1873.	1859	1859	m	1859	1874	Edinburgh;London;W. Blackwood and Sons;1859-1874.	1859-1874						10113065.0	stk	7431978	1	1	1	v.18	18.0	Novels of Sir Edward Bulwer Lytton		True	Novels of Sir Edward Bulwer Lytton
nyp.33433069252397	Green, Nelson Winch	Green, Nelson Winch		1859	1859	s	1859	    	New York;H. Dayton;Indianapolis, Ind.;Asher & company;1859.	1859		NotFiction	Mormon Church|Smith, Mary Ettie V. (Coray)|Mormons		BX8695.S7G7	3122455.0	nyu	8686307	1	1	1			Fifteen years among the Mormons: being the narrative of Mrs. Mary Ettie V. Smith, late of Great Salt Lake City: a sister of one of the Mormon high priests. | $c: By Nelson Winch Green.		True	Fifteen years among the Mormons: being the narrative of Mrs. Mary Ettie V. Smith, late of Great Salt Lake City: a sister of one of the Mormon high priests
nyp.33433076022254	Southworth, Emma Dorothy Eliza Nevitte	Southworth, Emma Dorothy Eliza Nevitte	1819-1899.	1860	1860	s	1860	    	Philadelphia;T.B. Peterson;c1860	1860		Fiction	American fiction			10334450.0	pau	8690493	1	1	1			The mother-in-law. | A tale of domestic life. | $c: By Mrs. Emma D.E.N. Southworth ...		True	The mother-in-law. A tale of domestic life
uc2.ark+=13960=t21c20786	Horlock, Knightley William	Horlock, Knightley William	1802-1882.	1860	1860	s	1860	    	London;Hurst and Blackett;1860.	1860		NotFiction				14251082.0	enk	6104623	2	5	5	v.2	2.0	Lord Fitzwarine		True	Lord Fitzwarine
njp.32101067178937	Trollope, Anthony	Trollope, Anthony	1815-1882.	1860	1860	s	1860	    	New York;Harper;1860.	1860		Fiction				2715587.0	nyu	8956337	1	1	1			Castle Richmond : | a novel / | $c: by Anthony Trollope.		True	Castle Richmond : a novel
nyp.33433074880000	Sargent, George E. (George Etell)	Sargent, George E. (George Etell)	1808 or 9-1883.	1860	1860	q	1860	1869	New York;American Tract Society;186-?	"<estimate=""[186-?]"">"		NotFiction				24484280.0	nyu	8666108	1	1	1			"The little sea-bird / | $c: by the author of ""Mackerel Will"" ... &c."		True	The little sea-bird
njp.32101065704312	Reade, William Winwood	Reade, William Winwood	1838-1875.	1860	1860	s	1860	    	London;C.J. Skeet;1860.	1860		NotFiction				29384169.0	enk	9247231	1	2	2	vol.3	3.0	Liberty hall, Oxon.		True	Liberty hall, Oxon
uc2.ark+=13960=t8kd21d4w	Pepys, Charlotte Maria	Pepys, Charlotte Maria, Lady	1822-1889.	1860	1860	s	1860	    	London;Hurst and Blackett;1860.	1860		NotFiction	Description and travel|Europe		D919.P42	11079481.0	enk	7702198	2	4	4	v.2	2.0	A journey on a plank from Kiev to Eaux-Bonnes, 1859		True	A journey on a plank from Kiev to Eaux-Bonnes, 1859
uc2.ark+=13960=t9x060k11	Manning, Anne	Manning, Anne	1807-1879.	1860	1860	s	1860	    	London;R. Bentley;1860.	1860						4343028.0	enk	7666558	1	1	1			Town and forest		True	Town and forest
mdp.39015001034399	Dalton, William	Dalton, William	1821-1875.	1860	1860	s	1860	    	New York;Townsend;1860.	1860		NotFiction				3661547.0	nyu	204704	3	4	4			The white elephant ; | or, the hunters of Ava and the king of the golden foot / | $c: by William Dalton, with illustrations by Harrison Weir.		True	The white elephant ; or, the hunters of Ava and the king of the golden foot
uc1.b4103265	Trollope, Anthony	Trollope, Anthony	1815-1882.	1860	1860	s	1860	    	New York;Harper & Brothers;1860.	1860		Fiction|NotFiction				4197179.0	nyu	6155458	1	4	2			The three clerks : | a novel / | $c: by Anthony Trollope ...		True	The three clerks : a novel
nnc1.1002272601				1860	1860	s	1860	    	London;1860.	1860		NotFiction				35114610.0	enk	8405129	1	1	1	v.1	1.0	Elfie in Sicily.		True	Elfie in Sicily
uiuo.ark+=13960=t0bv8450f				1860	1860	s	1860	    	London;Hurst and Blackett;1860.	1860						22354609.0	enk	8723563	1	1	1	v.3	3.0	Stretton of Ringwood Chace		True	Stretton of Ringwood Chace
uiuo.ark+=13960=t9g450k2g	Beale, Anne	Beale, Anne		1860	1860	s	1860	    	London;T. C. Newby;1860.	1860						276297839.0	enk	8719102	1	3	3	v.2	2.0	Country landlords		True	Country landlords
uc1.b251166	Harris, Miriam Coles	Harris, Miriam Coles	1834-1925.	1860	1860	s	1860	    	New York;Derby & Jackson;1860.	1860		Fiction|UnknownGenre	American fiction			3350299.0	xx 	6502898	1	6	5			Rutledge		True	Rutledge
njp.32101068164589	Jones, J. B. (John Beauchamp)	Jones, J. B. (John Beauchamp)	1810-1866.	1861	1861	s	1861	    	Philadelphia;T. B. Peterson and brothers;1861	1861		NotFiction			PZ3.J718S	4949233.0	pau	8968278	1	1	1			Secession, coercion, and civil war. | The story of 1861 ...		True	Secession, coercion, and civil war. The story of 1861
uc1.b4104441	Ruffini, Giovanni	Ruffini, Giovanni	1807-1881.	1861	1861	s	1861	    	Leipzig;B. Tauchnitz;1861.	1861	Copyright edition.	NotFiction	Italy|Fiction|History|Fiction|History	Italy	PR5249.R9D6 1861	390495.0	gw 	6155869	1	3	1			Doctor Antonio.		True	Doctor Antonio
nyp.33433082529359	Adams, C. (Charlotte)	Adams, C. (Charlotte)		1861	1861	s	1861	    	New York;D. Appleton & Co.;1861.	1861		Juvenile audience|Fiction	Children's stories, English			37005430.0	nyu	8659986	1	1	1			Edgar Clifton, or, Right and wrong. | A story of school life. | $c: By C. Adams ...		True	Edgar Clifton, or, Right and wrong. A story of school life
uiuo.ark+=13960=t88g98r2v	Smythies, Harriet Maria Gordon	Smythies, Harriet Maria Gordon		1861	1861	s	1861	    	London;Hurst and Blackett;1861.	1861						57294369.0	enk	8719169	1	3	3	v.1	1.0	The Daily Governess		True	The Daily Governess
nyp.33433082289871	A. L. O. E	A. L. O. E	1821-1893.	1861	1861	s	1861	    	London;New York;T. Nelson;1861.	1861		Juvenile audience|Fiction	Juvenile literature|Christian life			35174422.0	enk	8655534	1	1	1			The giant killer, or, The battle which all must fight / | $c: by A.L.O.E.		True	The giant killer, or, The battle which all must fight
uiuo.ark+=13960=t12n5sm4n	Wills, W. G	Wills, W. G		1861	1861	s	1861	    	London;Hurst and Blackett;1861.	1861			823W6852N			13357459.0	enk	8721901	1	3	3	v.2	2.0	Notice to quit		True	Notice to quit
njp.32101067631109	Brooks, Shirley	Brooks, Shirley	1816-1874.	1861	1861	s	1861	    	New York;Harper & brothers;1861.	1861		NotFiction			PZ3.B794Si	3211993.0	nyu	8961283	1	4	4			The silver cord. | A novel. | $c: By Shirley Brooks.		True	The silver cord. A novel
nyp.33433007280138	Mayhew, Henry	Mayhew, Henry	1812-1887.	1861	1861	m	1861	1862	London;Griffin, Bohn, and Company;1861-62.	1861-1862	I-III. The London street-folk; comprising, Street sellers. Street buyers. Street finders. Street performers. Street artizans. Street labourers.--[Extra volume] Those that will not work. Comprising, Prostitutes. Thieves. Swindlers. Beggars. By several contributors. With introductory essay on the agencies at present in operation in the metropolis for the suppression of vice and crime. By the Rev. William Tuckniss ...	NotFiction	London|Prostitution|Charities|England|Working class|Poor|Crime		HV4088.L8M5	645483.0	enk	7700993	2	2	2	v. 3	3.0	London labour and the London poor; | a cyclopædia of the condition and earnings of those that will work, those that cannot work, and those that will not work. | $c: By Henry Mayhew ...	The London street-folk; comprising, Street sellers. Street buyers. Street finders. Street performers. Street artizans. Street labourers.--[Extra volume] Those that will not work. Comprising, Prostitutes. Thieves. Swindlers. Beggars. By several contributors. With introductory essay on the agencies at present in operation in the metropolis for the suppression of vice and crime. By the Rev. William Tuckniss	True	The London street-folk; comprising, Street sellers. Street buyers. Street finders. Street performers. Street artizans. Street labourers.--[Extra volume] Those that will not work. Comprising, Prostitutes. Thieves. Swindlers. Beggars. By several contributors. With introductory essay on the agencies at present in operation in the metropolis for the suppression of vice and crime. By the Rev. William Tuckniss
uc2.ark+=13960=t5j964t2w	Trollope, Thomas Adolphus	Trollope, Thomas Adolphus	1810-1892.	1861	1861	s	1861	    	London;Chapman and Hall;1861.	1861						14219649.0	enk	7693232	1	2	2	v.0001	1.0	La Beata		True	La Beata
uva.x000427966	Cooper, James Fenimore	Cooper, James Fenimore	1789-1851.	1861	1851	s	1861	    	New York;W.A. Townsend and Co.;1861.	1861		NotFiction|War stories|Bibliographies|Fiction|Historical fiction|Bildungsromans	Delaware Indians|Fiction|Frontier and pioneer life|Male friendship|History|Hunters|Bumppo, Natty (Fictitious character)|French and Indian War, 1755-1763|Scouts and scouting			8205899.0	nyu	9793434	1	9	4			The deerslayer; | or, The first war-path. A tale. Illustrated from drawings by F.O.C. Darley.		True	The deerslayer; or, The first war-path. A tale. Illustrated from drawings by F.O.C. Darley
uc2.ark+=13960=t53f5016t	Ruffini, Giovanni	Ruffini, Giovanni	1807-1881.	1861	1861	s	1861	    	Leipzig;B. Tauchnitz;1861.	1861						30386032.0	gw 	7707923	1	1	1			Lavinia		True	Lavinia
uiuo.ark+=13960=t54f2d76n	Reid, Mayne	Reid, Mayne	1818-1883.	1861	1861	s	1861	    	London;Richard Bentley;1861.	1861						2860608.0	enk	8724283	1	3	3	v.1	1.0	The wild huntress		True	The wild huntress
nyp.33433074923354	Halse, George	Halse, George		1861	1861	s	1861	    	London;Harrison;1861.	1861		Fiction	Miscellanea|English literature			5225714.0	enk	8590016	1	1	1			Agatha : | a fanciful flight for a gusty night / | $c: by George Halse.		True	Agatha : a fanciful flight for a gusty night
uiuo.ark+=13960=t8tb1gj45	Betham-Edwards, M	Betham-Edwards, M		1862	1862	s	1862	    	London;1862.	1862						49267606.0	enk	8720763	1	3	3	v.1	1.0	John and I		True	John and I
nyp.33433074859764	Grogan, Mercy	Grogan, Mercy		1862	1862	s	1862	    	London;Smith, Elder and Co.;1862.	1862	A new and revised edition.	Fiction	English fiction			37259824.0	enk	8669236	1	1	1			Highland lassies: or, The Roua pass. | $c: By Erick Mackenzie [pseud.]		True	Highland lassies: or, The Roua pass
uc2.ark+=13960=t95718s83	Kimball, Richard B	Kimball, Richard B. (Richard Burleigh)	1816-1892.	1862	1862	s	1862	    	New York;Putnam;1862.	1862						5283365.0	nyu	7664344	2	2	2			Student's abroad		True	Student's abroad
wu.89095522280	Bulfinch, Thomas	Bulfinch, Thomas	1796-1867.	1862	1862	s	1862	    	Boston;Tilton;1862.	1862		NotFiction	742-814|Romances|Chivalry|Anecdotes|Literature, Medieval|Charlemagne|Folklore|Emperor|Adaptations|Europe			426683.0	mau	5776467	1	5	5			Legends of Charlemagne; | or, Romance of the middle ages.		True	Legends of Charlemagne; or, Romance of the middle ages
