docid	oldauthor	author	authordate	inferreddate	latestcomp	datetype	startdate	enddate	imprint	imprintdate	contents	genres	subjects	geographics	locnum	oclc	place	recordid	instances	allcopiesofwork	copiesin25yrs	enumcron	volnum	title	parttitle	earlyedition	shorttitle
uc2.ark+=13960=t79s1rj8z	Hay, Ian	Hay, Ian	1876-1952.	1921	1921	 	1921	    	Boston;Houghton Mifflin;1921.	1921		NotBiographical|NotFiction				1080341.0	   	7688847	4	28	28	v.0002	2.0	The writings of Ian Hay		True	The writings of Ian Hay
uc2.ark+=13960=t45q4xd2q	Hay, Ian	Hay, Ian	1876-1952.	1921	1921	 	1921	    	Boston;Houghton Mifflin;1921.	1921		NotBiographical|NotFiction				1080341.0	   	7688847	4	28	28	v.0005	5.0	The writings of Ian Hay		True	The writings of Ian Hay
uc2.ark+=13960=t82j6f66c	Hay, Ian	Hay, Ian	1876-1952.	1921	1921	 	1921	    	Boston;Houghton Mifflin;1921.	1921		NotBiographical|NotFiction				1080341.0	   	7688847	1	28	28	v.0007	7.0	The writings of Ian Hay		True	The writings of Ian Hay
mdp.39015030039948	Conrad, Joseph	Conrad, Joseph	1857-1924.	1921	1921	s	1921	    	Garden City, N.Y.;Toronto;Doubleday, Page & company;1921.	1921		Fiction|NotFiction	Islands|Good and evil|Man-woman relationships|Fiction		PZ3.C764V4	362869.0	nyu	1020288	1	18	17			Victory, | $c: by Joseph Conrad.		True	Victory
mdp.39076005003392	Hardy, Thomas	Hardy, Thomas	1840-1928.	1920	1920	s	1920	    	New York;London;Harper & Brothers.;1920?	1920	The Wessex novels: I. Novels of character and environment: v. 1. Tess of the D'Urbervilles. v. 2. Far from the madding crowd. v. 3. Jude the obscure. v. 4. The return of the native. v. 5. The life and death of the mayor of Casterbridge. v. 6. The woodlanders. v. 7. Under the greenwood tree. v. 8. Life's little ironies. v. 9. Wessex tales. II. Romances and fantasies: v. 10. A pair of blue eyes. v. 11. The trumpet-major. v. 12. Two on a tower. v. 13. The well-beloved.- A group of noble dames. III	NotFiction				1934998.0	nyu	433158	2	14	14	v.14	14.0	The writings of Thomas Hardy in prose and verse. | $c: With prefaces and notes.		True	The writings of Thomas Hardy in prose and verse
mdp.39076005003400	Hardy, Thomas	Hardy, Thomas	1840-1928.	1920	1920	s	1920	    	New York;London;Harper & Brothers.;1920?	1920	The Wessex novels: I. Novels of character and environment: v. 1. Tess of the D'Urbervilles. v. 2. Far from the madding crowd. v. 3. Jude the obscure. v. 4. The return of the native. v. 5. The life and death of the mayor of Casterbridge. v. 6. The woodlanders. v. 7. Under the greenwood tree. v. 8. Life's little ironies. v. 9. Wessex tales. II. Romances and fantasies: v. 10. A pair of blue eyes. v. 11. The trumpet-major. v. 12. Two on a tower. v. 13. The well-beloved.- A group of noble dames. III	NotFiction				1934998.0	nyu	433158	2	14	14	v.15	15.0	The writings of Thomas Hardy in prose and verse. | $c: With prefaces and notes.		True	The writings of Thomas Hardy in prose and verse
mdp.39015005073393	Hardy, Thomas	Hardy, Thomas	1840-1928.	1920	1920	s	1920	    	New York;London;Harper & Brothers.;1920?	1920	The Wessex novels: I. Novels of character and environment: v. 1. Tess of the D'Urbervilles. v. 2. Far from the madding crowd. v. 3. Jude the obscure. v. 4. The return of the native. v. 5. The life and death of the mayor of Casterbridge. v. 6. The woodlanders. v. 7. Under the greenwood tree. v. 8. Life's little ironies. v. 9. Wessex tales. II. Romances and fantasies: v. 10. A pair of blue eyes. v. 11. The trumpet-major. v. 12. Two on a tower. v. 13. The well-beloved.- A group of noble dames. III	NotFiction				1934998.0	nyu	433158	2	14	14	v.16	16.0	The writings of Thomas Hardy in prose and verse. | $c: With prefaces and notes.		True	The writings of Thomas Hardy in prose and verse
mdp.39076005003426	Hardy, Thomas	Hardy, Thomas	1840-1928.	1920	1920	s	1920	    	New York;London;Harper & Brothers.;1920?	1920	The Wessex novels: I. Novels of character and environment: v. 1. Tess of the D'Urbervilles. v. 2. Far from the madding crowd. v. 3. Jude the obscure. v. 4. The return of the native. v. 5. The life and death of the mayor of Casterbridge. v. 6. The woodlanders. v. 7. Under the greenwood tree. v. 8. Life's little ironies. v. 9. Wessex tales. II. Romances and fantasies: v. 10. A pair of blue eyes. v. 11. The trumpet-major. v. 12. Two on a tower. v. 13. The well-beloved.- A group of noble dames. III	NotFiction				1934998.0	nyu	433158	2	14	14	v.17	17.0	The writings of Thomas Hardy in prose and verse. | $c: With prefaces and notes.		True	The writings of Thomas Hardy in prose and verse
uiuo.ark+=13960=t17m0741m	Hamsun, Knut	Hamsun, Knut	1859-1952.	1920	1920	s	1920	    	London;Gyldendal;1920	1920		Fiction|UnknownGenre|NotFiction			PT8950.H3M32 1920	1835845.0	enk	8720091	1	17	14			Growth of the soil		True	Growth of the soil
uva.x030581232	Galsworthy, John	Galsworthy, John	1867-1933.	1922	1922	s	1922	    	New York;C. Scribner's sons;1923	1923		Novel|Fiction|NotFiction	Women|England|Social life and customs|Fiction|Families|Middle class|Forsyte family (Fictitious characters)|19th century|20th century		PZ3.G139Fo	365570.0	nyu	9775723	1	18	13			The Forsyte saga, | $c: by John Galsworthy.		True	The Forsyte saga
mdp.39015019187809	Cather, Willa	Cather, Willa	1873-1947.	1923	1923	s	1923	    	New York|Grosset & Dunlap|1923	1923		Fiction|NotFiction	Social life and customs|Fiction			43515932.0	nyu	624018	3	12	12			A lost lady, | $c: by Willa Cather.		True	A lost lady
mdp.39015030742020	Douglas, Norman	Douglas, Norman	1868-1952.	1920	1920	q	1920	1929	New York|The Modern library|192-?	"<estimate=""[192-?]"">"		UnknownGenre|NotFiction				365099.0	nyu	1909984	2	13	11			South wind, | $c: by Norman Douglas...		True	South wind
nyp.33433074972435	Lewis, Sinclair	Lewis, Sinclair	1885-1951.	1922	1922	s	1922	    	New York;Grosset & Dunlap;c1922.	1922		Satire|Psychological fiction|Bibliographies|NotFiction|Fiction	Middle-aged men|Conformity|Fiction|Businessmen			11111004.0	nyu	8682347	1	15	11			Babbitt / | $c: by Sinclair Lewis.		True	Babbitt
mdp.39076006881184	Proust, Marcel	Proust, Marcel	1871-1922.	1925	1922	s	1925	    	New York|Modern Library|c1925.	1925		Fiction|UnknownGenre|Autobiographical fiction	Social life and customs|Fiction		PQ2631.R63G8	4958160.0	nyu	9917954	1	15	11			The Guermantes way / | $c: by Marcel Proust ; translated by C. K. Scott Moncrieff.		True	The Guermantes way
mdp.39015048709714	De la Mare, Walter	De la Mare, Walter	1873-1956.	1921	1921	s	1921	    	London [etc.;W. Collins sons & co., ltd.;1921	1921		NotFiction|Psychological fiction|Fiction|UnknownGenre|Bildungsromans	Circus performers|Difference (Psychology)|Young women|Short people|Fiction|Dwarfs		PZ3.D3702Me	1726056.0	enk	485438	1	10	10			Memoirs of a midget, | $c: by Walter De La Mare.		True	Memoirs of a midget
uc1.b3548195	Conrad, Joseph	Conrad, Joseph	1857-1924.	1923	1923	m	1923	1925	London|J.M. Dent|1923-1925.	1923-1925	Uniform ed.|[1] Almayer'folly. Tales of unrest -- [2] The arrow of gold -- [3] Chance -- [4] The inheritors -- [5] Lord Jim --[6] The mirror of the sea. A personal record -- [7] The nigger of Narcissus. Typhoon -- [8] Nostromo -- [9] Notes on life & letters -- [10] An outcast of the islands -- [11] The rescue -- [12] Romance -- [13] The rover -- [14] The secrete agent -- [15] A set of six -- [16] The shadow line. Within the tides -- [17] 'Twixt land and sea tales -- [18] Under western eyes -- [	Adventure stories|NotFiction|Novel|Bibliographies|Fiction	Merchant marine|Officers|Fiction|Travel|Indonesia|British|Atonement|Cowardice			19744061.0	enk	6155991	1	19	10	v.5	5.0	The works of Joseph Conrad.	Lord Jim	True	Lord Jim
mdp.39015000636111	Lewis, Sinclair	Lewis, Sinclair	1885-1951.	1925	1925	s	1925	    	New York|P. F. Collier|c1925.	1925		Medical novels|Satire|NotFiction|Novel|Bibliographies|Fiction	Physicians|Fiction			1922609.0	nyu	538061	2	14	10			Arrowsmith / | $c: Sinclair Lewis.		True	Arrowsmith
mdp.39015003941039	Glasgow, Ellen Anderson Gholson	Glasgow, Ellen Anderson Gholson	1873-1945.	1925	1925	s	1925	    	New York|Grosset & Dunlap|c1925.	1925		Fiction|NotFiction	Piedmont (U.S. : Region)|Fiction|Country life|Virginia			285603.0	nyu	392648	2	10	9			Barren ground, | $c: by Ellen Glasgow.		True	Barren ground
uc1.32106009697753	Murasaki Shikibu	Murasaki Shikibu	b. 978?	1925	1925	m	1925	1933	Boston and New York|Houghton Mifflin Company|1925-1933.	1925-1933	1. [Without special title] -- pt. 2. The sacred tree -- pt. 3. The wreath of cloud -- pt. 4. Blue trousers -- pt. 5. The lady of the boat -- pt. 6 The bridge of dreams.	Bibliographies|Fiction|UnknownGenre|NotFiction				12102307.0	mau	6145061	6	13	9			The tale of Genji | $c: by Lady Murasaki, translated from the Japanese by Arthur Waley.		True	The tale of Genji
uc1.b3687728	Gale, Zona	Gale, Zona	1874-1938.	1920	1920	s	1920	    	New York;London;D. Appleton and company;1920.	1920		Bibliographies|Fiction|NotFiction			PZ3.G1319Mi	284467.0	nyu	559352	4	9	8			Miss Lulu Bett, | $c: by Zona Gale ...		True	Miss Lulu Bett
nyp.33433076079080	Wharton, Edith	Wharton, Edith	1862-1937.	1920	1920	s	1920	    	New York [etc.;D. Appleton and Company;1920.	1920		Domestic fiction|NotFiction|Bibliographies|Love stories|Fiction|UnknownGenre	Marriage|Married people|Nobility|Fiction|New York|New York (State)|Upper class|Man-woman relationships|Separated people|Triangles (Interpersonal relations)			891210.0	nyu	1029666	5	15	8			The age of innocence, | $c: by Edith Wharton ...		True	The age of innocence
uc1.$b87340	Galsworthy, John	Galsworthy, John	1867-1933.	1924	1924	s	1924	    	New York|Grosset & Dunlap|1924	1924		Fiction|NotFiction				1131852.0	nyu	481329	3	9	8			The white monkey, | $c: by John Galsworthy.		True	The white monkey
mdp.39015006588621	Wells, H. G (Herbert George)	Wells, H. G. (Herbert George)	1866-1946.	1926	1926	s	1926	    	New York|George H. Doran Co.|c1926.	1926		Fiction			PR5774.W6 1926c	644435.0	nyu	1188112	4	10	8	v.1	1.0	The world of William Clissold : | a novel at a new angle / | $c: by H. G. Wells.		True	The world of William Clissold : a novel at a new angle
mdp.39015066062178	Wells, H. G (Herbert George)	Wells, H. G. (Herbert George)	1866-1946.	1926	1926	s	1926	    	New York|George H. Doran Co.|c1926.	1926		Fiction			PR5774.W6 1926c	644435.0	nyu	1188112	4	10	8	v.2	2.0	The world of William Clissold : | a novel at a new angle / | $c: by H. G. Wells.		True	The world of William Clissold : a novel at a new angle
uc1.32106010568639	Hemingway, Ernest	Hemingway, Ernest	1899-1961.	1929	1929	s	1929	    	New York|Scribner|1929.	1929		Bibliographies|Fiction|NotFiction	Campaigns|Italy|World War, 1914-1918|Fiction			3385032.0	nyu	7123203	1	12	8			A farewell to arms.		True	A farewell to arms
mdp.39015000557705	Kafka, Franz	Kafka, Franz	1883-1924.	1937	1924	s	1937	    	New York|A. A. Knopf|1937.	1937		Bibliographies|Fiction|UnknownGenre|NotFiction	Totalitarianism|Trials|Fiction		PZ3.K11Tr2	537526.0	nyu	1209939	1	15	8			The trial,.		True	The trial
mdp.39015053182070	Proust, Marcel	Proust, Marcel	1871-1922.	1992	1922	t	1998	1992	New York|Modern Library|1998-1999, c1992.	1998-1999	1998 Modern Library pbk. ed.|v. 1. Swann's way -- v. 2. Within a budding grove -- v. 3. The Guermantes way -- v. 4. Sodom and Gomorrah -- v. 5. The captive & the fugitive -- v. 6. Time regained.	Fiction	France|Social life and customs|Fiction|Villages|19th century	France		45081841.0	nyu	3589169	2	8	8	v.2	2.0	In search of lost time / | $c: Marcel Proust ; translated by C.K. Scott Moncrieff and Terence Kilmartin ; revised by D.J. Enright.		False	In search of lost time
mdp.39015053181965	Proust, Marcel	Proust, Marcel	1871-1922.	1992	1922	t	1998	1992	New York|Modern Library|1998-1999, c1992.	1998-1999	1998 Modern Library pbk. ed.|v. 1. Swann's way -- v. 2. Within a budding grove -- v. 3. The Guermantes way -- v. 4. Sodom and Gomorrah -- v. 5. The captive & the fugitive -- v. 6. Time regained.	Fiction	France|Social life and customs|Fiction|Villages|19th century	France		45081841.0	nyu	3589169	2	8	8	v.3	3.0	In search of lost time / | $c: Marcel Proust ; translated by C.K. Scott Moncrieff and Terence Kilmartin ; revised by D.J. Enright.		False	In search of lost time
mdp.39015053159409	Proust, Marcel	Proust, Marcel	1871-1922.	1992	1922	t	1998	1992	New York|Modern Library|1998-1999, c1992.	1998-1999	1998 Modern Library pbk. ed.|v. 1. Swann's way -- v. 2. Within a budding grove -- v. 3. The Guermantes way -- v. 4. Sodom and Gomorrah -- v. 5. The captive & the fugitive -- v. 6. Time regained.	Fiction	France|Social life and customs|Fiction|Villages|19th century	France		45081841.0	nyu	3589169	2	8	8	v.4	4.0	In search of lost time / | $c: Marcel Proust ; translated by C.K. Scott Moncrieff and Terence Kilmartin ; revised by D.J. Enright.		False	In search of lost time
mdp.39015053143619	Proust, Marcel	Proust, Marcel	1871-1922.	1992	1922	t	1998	1992	New York|Modern Library|1998-1999, c1992.	1998-1999	1998 Modern Library pbk. ed.|v. 1. Swann's way -- v. 2. Within a budding grove -- v. 3. The Guermantes way -- v. 4. Sodom and Gomorrah -- v. 5. The captive & the fugitive -- v. 6. Time regained.	Fiction	France|Social life and customs|Fiction|Villages|19th century	France		45081841.0	nyu	3589169	2	8	8	v.5	5.0	In search of lost time / | $c: Marcel Proust ; translated by C.K. Scott Moncrieff and Terence Kilmartin ; revised by D.J. Enright.		False	In search of lost time
uc1.b3321998	Conrad, Joseph	Conrad, Joseph	1857-1924.	1920	1920	s	1920	    	London;Toronto;J. M. Dent & Sons, Ltd.;Paris;J.M. Dent et fils;1920.	1920		Fiction|NotBiographical|NotFiction				15669368.0	enk	667859	1	11	7			The rescue : | a romance of the shallows / | $c: by Joseph Conrad.		True	The rescue : a romance of the shallows
miun.ahq2342.0001.001	Walpole, Hugh	Walpole, Hugh, Sir	1884-1941.	1922	1922	s	1922	    	New York;Grosset & Dunlap;c1922	1922		Fiction|UnknownGenre				296546.0	nyu	1775790	4	8	7			The cathedral ; | a novel / | $c: by Hugh Walpole ...		True	The cathedral ; a novel
uiuo.ark+=13960=t1mg7jq62	France, Anatole	France, Anatole	1844-1924.	1922	1922	s	1922	    	New York;Dodd, Mead;1922.	1922		Fiction				9049131.0	nyu	7659715	3	8	7			At the sign of the Reine P??dauque		True	At the sign of the Reine P??dauque
mdp.39015066053649	Conrad, Joseph	Conrad, Joseph	1857-1924.	1923	1923	s	1923	    	Garden City, N.Y.|Doubleday, Page & co.|1923.	1923		Fiction|NotFiction	1904-1914|Fiction|History			34186704.0	nyu	666960	1	9	7			Under western eyes ...		True	Under western eyes
mdp.39015008982822	Conrad, Joseph	Conrad, Joseph	1857-1924.	1923	1923	s	1923	    	Garden City, N.Y.|Doubleday, Page & Company|1923.	1923		NotFiction|Bibliographies|Fiction|Publishers' advertisements			PZ3.C764Rov	362894.0	nyu	666986	1	8	7			The rover / | $c: by Joseph Conrad.		True	The rover
mdp.39076005036939	Galsworthy, John	Galsworthy, John	1867-1933.	1926	1926	m	1926	1929	New York|Charles Scribner's sons|1926-29	1926-1929	Devon edition.|v. 1-3. The Forsyte saga.--v. 4. Villa Rubein, and other stories.--v.5. The island pharisees.--v.6. The country house.--v.7. Fraternity.--v. 8. The patrician.--v. 9. The Freelands.--v. 10. The dark flower.--v. 11. Beyond.--v. 12. Saint's progress.--v. 13. Five tales.--v. 14. Quality, and other stories.--v. 15-19. Plays.-- 20-22. A modern comedy.	Fiction|UnknownGenre|NotFiction			PR6013.A	2064172.0	nyu	431933	1	8	7	v.20	20.0	The novels, tales and plays of John Galsworthy.	A modern comedy	True	A modern comedy
mdp.39076005036947	Galsworthy, John	Galsworthy, John	1867-1933.	1926	1926	m	1926	1929	New York|Charles Scribner's sons|1926-29	1926-1929	Devon edition.|v. 1-3. The Forsyte saga.--v. 4. Villa Rubein, and other stories.--v.5. The island pharisees.--v.6. The country house.--v.7. Fraternity.--v. 8. The patrician.--v. 9. The Freelands.--v. 10. The dark flower.--v. 11. Beyond.--v. 12. Saint's progress.--v. 13. Five tales.--v. 14. Quality, and other stories.--v. 15-19. Plays.-- 20-22. A modern comedy.	Fiction|UnknownGenre|NotFiction			PR6013.A	2064172.0	nyu	431933	1	8	7	v.21	21.0	The novels, tales and plays of John Galsworthy.	A modern comedy	True	A modern comedy
mdp.39076005036954	Galsworthy, John	Galsworthy, John	1867-1933.	1926	1926	m	1926	1929	New York|Charles Scribner's sons|1926-29	1926-1929	Devon edition.|v. 1-3. The Forsyte saga.--v. 4. Villa Rubein, and other stories.--v.5. The island pharisees.--v.6. The country house.--v.7. Fraternity.--v. 8. The patrician.--v. 9. The Freelands.--v. 10. The dark flower.--v. 11. Beyond.--v. 12. Saint's progress.--v. 13. Five tales.--v. 14. Quality, and other stories.--v. 15-19. Plays.-- 20-22. A modern comedy.	Fiction|UnknownGenre|NotFiction			PR6013.A	2064172.0	nyu	431933	1	8	7	v.22	22.0	The novels, tales and plays of John Galsworthy.	A modern comedy	True	A modern comedy
mdp.39015008251194	Wilder, Thornton	Wilder, Thornton	1897-1975.	1927	1927	s	1927	    	New York|A. & C. Boni|1927.	1927		Fiction|UnknownGenre|Historical fiction|NotFiction	Peru|Accident victims|Bridges|Accidents|Fiction			424233.0	nyu	1776096	3	12	7			The bridge of San Luis Rey... | $c: illustrated by Amy Drevenstedt.		True	The bridge of San Luis Rey
pst.000016058811	Wolfe, Thomas	Wolfe, Thomas	1900-1938.	1929	1929	t	1988	1929	New York|Macmillan|1988?], c1929.	1988	1st Scribner/Macmillan Hudson River ed.	Fiction|UnknownGenre|Bildungsromane|NotFiction	Gorsline, Douglas W|Mountain life|Fiction|Families|Boys|North Carolina|1913-1985			19853001.0	xx 	2868480	1	11	7			Look homeward, angel : | a story of the buried life / | $c: by Thomas Wolfe ; with an introduction by Maxwell E. Perkins.		True	Look homeward, angel : a story of the buried life
nyp.33433074872171	Hudson, W. H. (William Henry)	Hudson, W. H. (William Henry)	1841-1922.	1920	1920	s	1920	    	New York;E.P. Dutton and Company;c1920.	1920		Fiction|NotFiction	Queen Consort of Edgar|945?-1000|Birds|Ælfthryth|945?-1000. [from old catalog]|????lfthryth|queen consort of Edgar, 945?-1000|Queen consort of Edgar|queen consort of Edgar|AElfthryth			2026133.0	nyu	116279	2	6	6			Dead Man's Plack and An old thorn / | $c: by W. H. Hudson.		True	Dead Man's Plack and An old thorn
yale.39002067737370	Hale, Louise Closser	Hale, Louise Closser	1872-1933.	1920	1920	s	1920	    	New York;London;Harper & brothers;1920.	1920		NotFiction	Description and travel	London (England)	DA684.H25	977943.0	nyu	235270	6	6	6			An American's London.		True	An American's London
uc1.b3322485	Hewlett, Maurice Henry	Hewlett, Maurice Henry	1861-1923.	1920	1920	s	1920	    	New York;H. Holt and company;1920.	1920		Fiction|NotFiction	998-1030|Fiction|Þormóðr Berason Kolbrúnarskáld|Pormókr Berason Kolbrúnarskáld		PZ3.H498Lig	3945313.0	nyu	437866	4	6	6			The light heart, | $c: by Maurice Hewlett.		True	The light heart
uva.x000098188	Conrad, Joseph	Conrad, Joseph	1857-1924.	1920	1920	s	1920	    	Garden City;Doubleday, Page& co.;1916	1916		Fiction|NotFiction	1873-1939|joint author|Ford, Ford Madox		PZ3.C764Ro5	703519455.0	xx 	9775968	1	6	6			Romance, | a novel		True	Romance, a novel
umn.31951002285334h	Schem, Lida Clara	Schem, Lida Clara	b. 1875.	1920	1920	s	1920	    	New York;E.P. Dutton;c1920].	1920		NotFiction				39892464.0	nyu	11225942	1	6	6	v.1	1.0	The hyphen.		True	The hyphen
