docid	author	realname	pseudonym	gender	nationality	authordate	inferreddate	firstpub	latestcomp	allcopiesofwork	copiesin25yrs	enumcron	imprint	genres	subjects	shorttitle	category	hathiadvent
uiuo.ark+=13960=t7br94x31	Downes, Joseph			m	uk	1791-1860.	1836	1836.0	1836	1.0	1.0	v.2	London;R. Bentley, successor to H. Colburn;1836.			The mountain Decameron	shortfiction	contemporary
uiuo.ark+=13960=t7sn0v67t	Cleishbotham, Jedediah		Cleishbotham, Jedediah	u	uk		1825	1825.0	1825	1.0	1.0	v.2	London;Printed for T. Hookham;1825.			Constancy in the Nineteenth Century|Traditions Respecting Grimmfer the Wizard	longfiction	contemporary
uc1.b3325304	Wingfield, Lewis Strange			m	ir	1842-1891.	1878	1878.0	1878	3.0	3.0	v. 2	London;R. Bentley;1878.		English fiction	Lady Grizel. An impression of a momentous epoch	longfiction	contemporary
njp.32101032329045	Lewis, M. G. (Matthew Gregory)			m	uk	1775-1818.	1806	1806.0	1806	1.0	1.0	v.1	London;J. F. Hughes;1806.			Feudal tyrants; or, The Counts of Carlsheim and Sargans.  A romance	longfiction	contemporary
mdp.39015059204787	Erickson, Steve			m	us	1950-	2005	2005.0	2005	2.0	2.0		New York|Simon & Schuster|c2005		Millennium (Eschatology)	Our ecstatic days	longfiction	contemporary
uiuo.ark+=13960=t3xs6cp6m	Young, Mary Julia			f	uk		1803	1803.0	1803	1.0	1.0	v.2	London;Printed by D.N. Shury for Crosby and Hughes;1803.			Right and wrong; or, The kinsmen of Naples	longfiction	contemporary
mdp.39015029554261	Davis, Lindsay			f	uk	1949-	1992	1990.0	1990	1.0	1.0		New York|Ballantine Books|1992, c1990.	Detective and mystery stories	Vespasian, 69-79|Rome|Private investigators|History	Shadows in bronze : a Marcus Didius Falco novel	longfiction	contemporary
uc1.b4091099	Lawrence, D. H. (David Herbert)			m	uk	1885-1930.	1932	1930.0	1930	2.0	2.0		London|M. Secker|1932.			England, my England	shortfiction	contemporary
pst.000022172372	Pratchett, Terry			m	uk	1948-2015.	1988	1988.0	1988	1.0	1.0		New York|Penguin Books|c1988.			Wyrd sisters	longfiction	contemporary
mdp.39015030699642	Just, Ward S			m	us	1935-	1975	1975.0	1975	1.0	1.0		Boston|Little, Brown|1975			Nicholson at large : a novel	longfiction	contemporary
uiuo.ark+=13960=t6vx10k7w	Melville, Theodore			m	uk		1802	1802.0	1802	1.0	1.0	v.1	London;Crosby and Letterman;1802.			The white knight, or, The monastery of Morne	longfiction	contemporary
nyp.33433076068950	Gatchell, Ch. (Charles)			m	us	1851-1910.	1900	1900.0	1900	1.0	1.0		Chicago;Era publishing co.;1900.			What a woman did	longfiction	contemporary
mdp.39015016445978	Chase, Ilka			f	us	1905-1978.	1951	1951.0	1951	2.0	2.0		Garden City, N.Y.|Doubleday|1951.			New York 22; that district of the city which lies between Fiftieth and Sixtieth Streets, Fifth Avenue, and the East River	notfiction	contemporary
uc1.b4948945	Maitland, Sara			f	uk	1950-	1984	1984.0	1984	1.0	1.0		London|Joseph|1984.			Virgin territory	longfiction	contemporary
mdp.39015063959889	Sears, Elisabeth (Egan)			f		1884-	1936	1936.0	1936	1.0	1.0		New York|Green cirlce books|c1936			You never can tell	longfiction	contemporary
mdp.39015063992492	Misses. Cuthbertson	Cuthbertson, Catherine		f	uk	1775-1842.	1822	1803.0	1822	1.0	1.0	v.1	London;Printed for Baldwin, Cradock, & Joy [etc.;1822.			Romance of the Pyrenees	longfiction	contemporary
njp.32101066458140	Corbett, M			u			1828	1828.0	1828	2.0	2.0	v.2	Edinburgh;Printed for Cadell and Co.;1828.			Tales and legends	shortfiction	contemporary
inu.30000124732995	dar. Shah, Ikbal Ali, Sir	Shah, Ali Ikbar		m	in	1894-1969.	1980	1980.0	1980	1.0	1.0		London|Octagon Press|c1980.			Escape from Central Asia	shortfiction	contemporary
mdp.39015059417959	Taylor, Bayard			m	us	1825-1878.	1852	1852.0	1852	1.0	1.0	V.11	New York;G.P. Putnam;1852-1867.			John Godfrey’s Fortunes	longfiction	contemporary
uiuo.ark+=13960=t1tf05388	Davenport, Selina			f	uk	1779-1859.	1814	1814.0	1814	1.0	1.0	v.5	London;Printed at the Minerva-press, for A.K. Newman and Co.;1814.			The hypocrite;	longfiction	contemporary
mdp.39015025926380	Freeman, Mary Eleanor (Wilkins), Mrs			f	us	1852-1930.	1899	1899.0	1899	2.0	2.0		Boston;Lothrop publishing company;c1899		Manners and customs|(OCoLC)fst01204155|To 1775|Social life and customs|(OCoLC)fst01007815	In colonial times; the adventures of Ann, the bound girl of Samuel Wales, of Braintree, in the province of Massachusetts Bay	longfiction	contemporary
uc1.$b103853	Kubly, Herbert			m	us	1915-1996.	1958	1958.0	1958	1.0	1.0		New York|Simon and Schuster|1958.			Varieties of love; [stories]	shortfiction	contemporary
nnc1.1000018538	Flower, Elliott			m		1863-1920.	1903	1903.0	1903	2.0	2.0		Boston;L. C. Page & company;1903.			The spoilsmen	longfiction	contemporary
uiuo.ark+=13960=t1jh3z86d	Griffin, Gerald			m	ir	1803-1840.	1842	1840.0	1840	1.0	1.0	v.1	London;Maxwell and Co.;1842.		823G87TA	Talis qualis, or, Tales of the jury room	shortfiction	contemporary
uc2.ark+=13960=t3bz66b13	Whyte-Melville, G. J. (George John)			m	uk	1821-1878.	1872	1872.0	1872	8.0	1.0	v.1	London;Chapman and Hall;1872.			Satanella	longfiction	contemporary
uc1.$b474117	Muir, Jean			f			1969	1969.0	1969	1.0	1.0		New York|Dodd, Mead|1969			The smiling Medusa	longfiction	contemporary
mdp.39015029146803	Thirkell, Angela			f	au	1890-1961.	1961	1961.0	1961	1.0	1.0		London|H. Hamilton|1961			Three score and ten	longfiction	contemporary
uiuo.ark+=13960=t6737442q	Cuthbertson, Catherine			f	uk	1775-1842.	1813	1813.0	1813	1.0	1.0	v.2	London;Printed for G. and S. Robinson;Cradock and Joy;1813.			Adelaide	longfiction	contemporary
mdp.39015056479358	Blanchard, Keith			m	us	1966-	2003	2003.0	2003	1.0	1.0		New York|Simon & Schuster|c2003.		Deeds	The deed : a novel	longfiction	contemporary
mdp.39015042554041	Wallace, Ronald			m	us		2000	2000.0	2000	1.0	1.0		Minneapolis, MN|Mid-List Press|c2000.		Domestic fiction, American|United States|Families	Quick bright things : stories	shortfiction	contemporary
wu.89099781411	Derleth, August William			m	us	1909-1971.	1944	1944.0	1944	1.0	1.0		New York|Scribner|1944.		Detective and mystery stories	Mischief in the lane	longfiction	contemporary
mdp.39015004990050	Mansfield, Katherine	Murray, Katherine Mansfield		f	nz	1888-1923.	1923	1923.0	1923	4.0	4.0		New York|A. A. Knopf|1923.			The doves' nest, and other stories	shortfiction	contemporary
njp.32101067631109	Brooks, Shirley			m	uk	1816-1874.	1861	1861.0	1861	2.0	2.0		New York;Harper & brothers;1861.			The silver cord. A novel	longfiction	contemporary
uc2.ark+=13960=t4hm57h5p	Hume, Fergus			m	uk	1859-1932.	1906	1900.0	1906	1.0	1.0		Chicago;Rand, McNally;c1906.			The bishop's secret	longfiction	contemporary
mdp.39015079149517	Brookfield, Amanda			f	uk	1960-	2008	2008.0	2008	1.0	1.0		London|New York|Penguin|2008.	Novel	Middle-aged mothers|Female friendship|Divorced women|Life change events	Life begins	longfiction	contemporary
mdp.39015009355689	Sobolʹ, Andreĭ	Sobol?, Andre?		m	ru	1888-1926.	1930	1926.0	1926	2.0	2.0		New York and London|C. Kendall|c1930		Covan, Jenny|tr	Freak show	longfiction	contemporary
uc1.b3327330	Saltus, Edgar			m	us	1855-1921.	1888	1888.0	1888	2.0	2.0		Chicago;New York;San Francisco;Belford, Clarke & company;c1888			Eden, an episode	longfiction	contemporary
uc2.ark+=13960=t45q4sn45	Arthur, T. S. (Timothy Shay)			m	us	1809-1885.	1856	1856.0	1856	1.0	1.0		Philadelphia;J.W. Bradley;1855.			Tales from real life	shortfiction	contemporary
hvd.32044014245443	Scott, Walter, Sir			m	uk	1771-1832.	1845	1832.0	1832	1.0	1.0	v.8	Philadelphia;Carey & Hart;1845-48.			The Waverley novels : with the author's last corrections and additions	notfiction	contemporary
njp.32101067178184	Thackeray, William Makepeace			m	uk	1811-1863.	1852	1852.0	1852	1.0	1.0		New York;D. Appleton and company;1852.			Men's wives	longfiction	contemporary
uc2.ark+=13960=t6h12x81f	Claytor, Graham			m	us	1852-1903.	1864	1864.0	1864	1.0	1.0	v.001	London;Longman, Green ; Longman, Roberts, & Green;1864.			Late laurels	longfiction	contemporary
mdp.39015055945185				u			2007	2007.0	2007	1.0	1.0		New Delhi|Rupa & Co.|c2007.		Abridgments|Bhāgavatapurāṇa|Puranas	Bhagavata Purana	notfiction	contemporary
mdp.39015080862744	Reynolds, Matthew			u			2009	2009.0	2009	1.0	1.0		London|New York|Bloomsbury|2009.	Novel|Bibliographies	Interior decoration|Interior decorators	Designs for a happy home	notfiction	contemporary
coo.31924013521764	Marsh-Caldwell, Anne			f	uk	1791-1874.	1857	1857.0	1857	3.5	3.5	v.1	Leipzig;Tauchnitz;1857.			The rose of Ashurst	longfiction	contemporary
uc1.$b15215	Buckley, Horace Mann			m		1883-	1938	1938.0	1938	1.0	1.0	v. E	New York|American Book Co.|1938.		Readers and speakers|Accidents|Prevention	Road to safety;	notfiction	contemporary
inu.30000042740146	Norton, Carla			u			1994	1994.0	1994	1.0	1.0		New York|W. Morrow and Co.|c1994.		Murder|Welfare recipients|California|People with social disabilities|Case studies|Sacramento|Crimes against|Puente, Dorothea	Disturbed ground : the true story of a diabolical female serial killer	notfiction	contemporary
uc1.$b730055	Martínez Sierra, Gregorio	Martínez Sierra, Gregorio 		m	es	1881-1947.	1921	1906.0	1921	1.0	1.0		Boston;R. G. Badger;c1921			Ana Maria (Tú eres la paz)	longfiction	contemporary
uc2.ark+=13960=t15m62k0j	Harland, Marion	Virginia Tehrune, Mary		f	us	1830-1922.	1869	1869.0	1869	2.0	1.0		New York;Carleton;London;S. Low, son & co.;1869.			Phemie's temptation	longfiction	contemporary
uc1.$b251508	Glyn, Anna L			f			1892	1892.0	1892	3.0	3.0		Bristol;J.W. Arrowsmith;1892?			Fifty pounds for a wife	longfiction	contemporary
uiuo.ark+=13960=t8hd8jz8v	Holstein, Anthony Frederick			m			1810	1810.0	1810	1.0	1.0	v.2	London;Printed at the Minerva Press, for A.K. Newman;1810.			The miseries of an heiress	longfiction	contemporary
nyp.33433074837331	Beach, Rex			m	us	1877-1949.	1915	1915.0	1915	2.0	2.0		New York &;London;Harper & Brothers;1915			Heart of the sunset	longfiction	contemporary
nyp.33433076027006	Simms, William Gilmore			m	us	1806-1870.	1838	1838.0	1838	1.0	1.0	v. 2	New-York;G. Adlard;1838.		Indians of North America|American fiction	Conrad Weickhoff. Logoochie. Jocassee. The Cherokee embassage	shortfiction	contemporary
mdp.39015059412992	Locke, William John			m	uk	1863-1930.	1928	1928.0	1928	1.0	1.0		New York|Dodd, Mead and company|1928.			Joshua's vision	longfiction	contemporary
uiuo.ark+=13960=t7mp5kr2z	Mills, John			m		-approximately 1885.	1884	1884.0	1884	1.0	1.0	v.2	London;Hurst and Blackett;1884.			On the spur of the moment	longfiction	contemporary
uc2.ark+=13960=t7dr2q88x	Miller, Harriet (Mann)			m	us	1831-1918.	1904	1904.0	1904	1.0	1.0		Boston;New York;Houghton Mifflin & co.;1904.			Kristy's queer Christmas	longfiction	contemporary
uc1.$b703967	Tharaud, Jean			m	fr	1877-1952.	1924	1924.0	1924	2.0	2.0		New York|A. A. Knopf|1924.			The shadow of the cross;	longfiction	contemporary
uiuo.ark+=13960=t6xw5202g	Opie, Amelia Alderson			f	uk	1769-1853.	1818	1818.0	1818	3.0	3.0	v.1	London;Longman;1818.			Miss Arlington; or, All is not gold that glitters. Proposals of marriage	shortfiction	contemporary
mdp.39015037822650	Pelletier, Cathie			f	us	1953-	1996	1996.0	1996	1.0	1.0		New York|Crown Publishers|c1996.	Humorous stories|Domestic fiction|Psychological fiction	United States|Young men|Psychology|Hostage negotiations|Mothers and sons	Beaming Sonny home	longfiction	contemporary
nyp.33433074929765	Author of Erma's engagement			u			1873	1873.0	1873	1.0	1.0		Philadelphia;J.B. Lippincott;1873.			Blanche Seymour : a novel	longfiction	contemporary
mdp.39015029242024	Keller, Gary D			m	us	1943-	1992	1992.0	1992	1.0	1.0		San Luis Obispo, Calif.|Maize Press|c1992.		Mexican Americans	Zapata Rose in 1992, & other tales	shortfiction	contemporary
uiuo.ark+=13960=t3jw91227	Tabor, Eliza			f	uk	1835-1914.	1867	1867.0	1867	1.0	1.0	v.1	London;Hurst and Blackett;1867.			Alec's bride	longfiction	contemporary
mdp.39076006981612	Lenski, Lois			f	us	1893-1974.	1957	1957.0	1957	1.0	1.0		Philadelphia|Lippincott|1957.			Houseboat girl	juvenile	contemporary
uc1.$b105430	Sheridan, John D. (John Desmond)			m	ir	1903-1980.	1962	1962.0	1962	1.0	1.0		New York|Farrar, Straus and Cudahy|1962			God made little apples	longfiction	contemporary
nyp.33433075763684	Tayler, Charles B. (Charles Benjamin)			m	uk	1797-1875.	1855	1854.0	1855	1.0	1.0		New York;Stanford and Swords;1855.		History|English fiction	Legends and records, chiefly historical	shortfiction	contemporary
mdp.39015050487779	Payne, Johnny			m	us	1958-	2001	2001.0	2001	1.0	1.0		Evanston, Ill.|TriQuarterly Books|2001.	Satire		North of Patagonia	longfiction	contemporary
nc01.ark+=13960=t2p565t87	Gerrish, Theodore			m	us	1846-1923.	1884	1884.0	1884	1.0	1.0		Bangor, Me.;O.F. Knowles & Co.;1884.		United States|Civil War, 1861-1865|History	Will Newton, the young volunteer	longfiction	contemporary
uc1.b3123829	Hook, James			m	uk	1772-1828.	1822	1822.0	1822	1.0	1.0	v.3	Edinburgh;W. Blackwood: [etc., etc.;1822.		823H755P1822A	Pen Owen [a novel]	longfiction	contemporary
uc2.ark+=13960=t21c1w684	Martyn, Wyndham			m	uk	1874-1963.	1912	1912.0	1912	2.0	2.0		Boston;Little, Brown, and Company;1912.			All the world to nothing	longfiction	contemporary
uc2.ark+=13960=t6zw1ck14	Brady, Cyrus Townsend			m	us	1861-1920.	1912	1912.0	1912	1.0	1.0		New York;Grosset & Dunlap;c1912.			The chalice of courage	longfiction	contemporary
uiuo.ark+=13960=t7np2j06s	Hartstonge, Matthew Weld			m	uk	1772-1825.	1825	1825.0	1825	1.0	1.0	v.1	London;For G. B. Whittaker;1825.			The eve of All-Hallows;	longfiction	contemporary
mdp.39015041650410	Anantha Murthy, U. R	Ananthamurthy, Udupi Rajagopalacharya		m	in	1932-	1998	1994.0	1998	1.0	1.0		New Delhi|New York|Penguin Books|1998.			Bhava	longfiction	contemporary
mdp.39015048883675	Lange, Oliver			m	us	1927-2013.	1973	1973.0	1973	1.0	1.0		New York|Stein and Day|1973			Incident at La Junta	longfiction	contemporary
uc1.$b236200	De la Roche, Mazo			f	ca	1879-1961.	1952	1952.0	1952	1.0	1.0		Boston|Little, Brown|1952			A boy in the house, and other stories	shortfiction	contemporary
uva.x000468330	Pérez de Hita, Ginés			u		1544?-1619?	1803	1803.0	1803	1.0	1.0		London;T. Ostell;1803.		History	The civil wars of Granada;	notfiction	contemporary
mdp.39015063942786	Fielding, Archibald E	Feilding, Dorothy		f	uk	1900-	1936	1936.0	1936	1.0	1.0		New York|H. C. Kinsey & company, inc.|1936.			The case of the two pearl necklaces	longfiction	contemporary
hvd.32044097914220	Cooper, James Fenimore			m	us	1789-1851.	1824	1821.0	1824	8.0	2.0	v.2	New York;Charles Wiley;1824.	Domestic fiction|War stories|Bibliographies|Historical fiction|Spy stories	Revolution, 1775-1783|History|History	The spy : a tale of the neutral ground	longfiction	contemporary
uc1.31175034928476	Benson, Robert Hugh, (Spirit)	Benson, Robert Hugh		m	uk	1871-1914.	1912	1912.0	1912	7.0	7.0		New York|Kenedy|c1912, 1930.			Come rack! Come rope!	longfiction	contemporary
uiuo.ark+=13960=t3hx1r852		Jones, James Athearn		m	us	1791-1854.	1817	1817.0	1817	1.0	1.0	v.4	London;Sherwood, Neely, and Jones;1817.			Hardenbrass and Haverill;	longfiction	contemporary
uc2.ark+=13960=t2p55g671	Lytton, Edward Bulwer Lytton, Baron	Bulwer-Lytton, Edward		m	uk	1803-1873.	1835	1835.0	1835	3.0	3.0	v.003	London;Saunders and Otley;1835.		d. 1354|Rienzo, Cola di	Rienzi	longfiction	contemporary
mdp.39015063975745	Shute, Henry A. (Henry Augustus)			m	us	1856-1943.	1920	1920.0	1920	3.0	3.0		Boston;New York;Houghton Mifflin company;1920.			The real diary of the worst farmer	longfiction	contemporary
njp.32101047683477	Lansing, Jenny H. Stickney			u		1840-	1888	1888.0	1888	1.0	1.0	3rd	Boston;Ginn & Co.;1888-92.		Readers and speakers|1870-1950	A first[-fifth] reader	notfiction	contemporary
njp.32101065708693	Robinson, J. H. (John Hovey)			m	us	1825-	1862	1862.0	1862	1.0	1.0		New York;F.A. Brady;c1862		History|Civil War, 1861-1865	Milrose; or, The cotton-planter's daughter. A tale of South Carolina	longfiction	contemporary
uva.x030748828	Cullum, Ridgwell			m	uk	1867-1943.	1909	1909.0	1909	3.0	3.0		Philadelphia;G. W. Jacobs & company;c1909		English fiction	The sheriff of Dyke hole;	longfiction	contemporary
uiuo.ark+=13960=t5v702v0c	Peregrine, Peter			m			1809	1809.0	1809	1.0	1.0	v.4	London;R. Spencer;1809.			Matilda Montfort	longfiction	contemporary
mdp.39015048899929	Maugham, W. Somerset, (William Somerset)			m	uk	1874-1965.	1939	1939.0	1939	5.0	4.0		New York|Doubleday, Doran & Company, Inc.|1939.			Christmas holiday	longfiction	contemporary
uc1.$b244084	Payne, Robert			m	uk	1911-1983.	1943	1943.0	1943	4.0	4.0		London|W. Heinemann|1943			David and Anna	longfiction	contemporary
hvd.hnnzn9		Sterling, John		m	uk	1806-1844.	1833	1833.0	1833	1.0	1.0	v.1	Philadelphia;E.L. Carey & Hart---Chesnut street.;Boston;Allen & Ticknor.;1833.			Fitzgeorge; a novel	longfiction	contemporary
uiuo.ark+=13960=t2697sn9b	Robertson, Anne I			f			1865	1865.0	1865	1.0	1.0	v.1	London;T. Cautley Newby;1865.			Yaxley and its neighbourhood	longfiction	contemporary
uc1.b4451814	Ehrlich, Max			m	us	1909-1983.	1981	1981.0	1981	1.0	1.0		New York|Arbor House|c1981.			Shaitan : a novel	longfiction	contemporary
uiuo.ark+=13960=t4sj2464k	Tabor, Eliza			f	uk	1835-1914.	1884	1884.0	1884	1.0	1.0	v.3	London;Hurst and Blackett;1884.			Lady Lowater's companion	longfiction	contemporary
hvd.hn6lkm	Madame Guizot, (Elisabeth Charlotte Pauline)	Guizot, Elisabeth Charlotte Pauline		f	fr	1773-1827.	1835	1827.0	1827	3.0	3.0		Boston;W.D. Ticknor;1835.			Tales in French for young persons	juvenile	contemporary
uiuo.ark+=13960=t5bc4m870	Sinclair, Catherine			f	uk	1800-1864.	1855	1853.0	1855	1.3333333333	1.3333333333	v.2	London;R. Bentley;1855.			Cross purposes	longfiction	contemporary
mdp.39015059159650	Parsons, Tony			m	uk	1953-	2004	2004.0	2004	1.0	1.0		London|HarperCollins|2004.		Sisters|Parenthood|Man-woman relationships	The family way	longfiction	contemporary
uc1.32106006836651	Callison, Brian			m	uk	1934-	1981	1981.0	1981	1.0	1.0		London|Collins|1981.			The sextant	longfiction	contemporary
nyp.33433066652649	Snowe, Joseph			u			1839	1839.0	1839	2.0	2.0	v. 2	London;F. C. Westley [etc.;1839.		History|Rhine River Valley|Legends	The Rhine, legends, traditions, history, from Cologne to Mainz	notfiction	contemporary
mdp.39015058708945				u			1993	1993.0	1993	1.0	1.0		New York|Barnes & Noble|1997, c1993.	Short stories|Bibliographies	Historical fiction|Detective and mystery stories	Historical whodunits	notfiction	contemporary
mdp.39015019395782	Bear, Greg			m	us	1951-	1985	1985.0	1985	2.0	2.0		New York|Arbor House|c1985.		20th century|American literature	Blood music	longfiction	contemporary
njp.32101065190488	Nesbit, Wilbur D. (Wilbur Dick)			m	us	1871-1927.	1906	1906.0	1906	2.0	2.0		New York;London;Harper & Brothers;1906.			The gentleman ragman; Johnny Thompson's story of the Emigger	longfiction	contemporary
mdp.39015014860459	Mulvihill, William			m	us	1923-2004.	1960	1960.0	1960	2.0	2.0		New York|Putnam|1960			The sands of Kalahari, a novel	longfiction	contemporary
mdp.39015007047585	Alsop, Gulielma Fell			u		b. 1881.	1941	1941.0	1941	1.0	1.0		New York, [N.Y.|Vanguard Press|c1941.	Bibliographies	Women|Employment|Conduct of life|Health and hygiene	She's off to work : a guide to successful earning and living	notfiction	contemporary
